fact_sales_id,product_key,business_partner_key,created_date_key,modified_date_key,employee_key,order_id,item_id,sls_order_product_id,sls_order_quantity,sls_order_net_amount,total_price,order_created_by,order_created_at,order_changed_by,order_changed_at,order_fiscal_variant,order_fiscal_year_period,order_partner_id,order_org,currency,order_gross_amount,order_net_amount,order_tax_amount,lifecycle_status,billing_status,delivery_status,dwh_create_date
686,11,34,-6565494470979622993,-6637051777808836663,0000000001,0500000123,0000000060,CC-1022,8,1050.000,8400.000,0000000001,2018-07-24,0000000001,2018-07-25,K4,2018-07-31,0100000033,AMER,USD,43924,38433.500,5490.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
687,29,34,-6565494470979622993,-6637051777808836663,0000000001,0500000123,0000000070,MB-1031,7,567.875,3975.125,0000000001,2018-07-24,0000000001,2018-07-25,K4,2018-07-31,0100000033,AMER,USD,43924,38433.500,5490.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
688,31,34,-6565494470979622993,-6637051777808836663,0000000001,0500000123,0000000080,MB-1033,3,3499.125,10497.375,0000000001,2018-07-24,0000000001,2018-07-25,K4,2018-07-31,0100000033,AMER,USD,43924,38433.500,5490.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
689,33,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000010,RC-1051,6,2186.625,13119.750,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
690,19,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000020,EB-1134,1,4200.000,4200.000,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
691,13,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000030,DB-1081,5,1311.625,6558.125,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
692,14,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000040,DB-1082,10,1093.750,10937.500,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
693,16,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000050,EB-1131,6,1312.500,7875.000,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
694,18,9,-8301226876992586691,-1979248707336814811,0000000003,0500000124,0000000060,EB-1133,10,1968.750,19687.500,0000000003,2018-07-26,0000000003,2018-07-27,K4,2018-07-31,0100000008,EMEA,USD,71289,62377.875,8911.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
695,28,29,-8301226876992586691,7815090065455768648,0000000006,0500000125,0000000010,HB-1176,2,1049.125,2098.250,0000000006,2018-07-26,0000000006,2018-07-29,K4,2018-07-31,0100000028,EMEA,USD,32093,28081.375,4011.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
696,8,29,-8301226876992586691,7815090065455768648,0000000006,0500000125,0000000020,CB-1162,7,350.000,2450.000,0000000006,2018-07-26,0000000006,2018-07-29,K4,2018-07-31,0100000028,EMEA,USD,32093,28081.375,4011.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
697,19,29,-8301226876992586691,7815090065455768648,0000000006,0500000125,0000000030,EB-1134,3,4200.000,12600.000,0000000006,2018-07-26,0000000006,2018-07-29,K4,2018-07-31,0100000028,EMEA,USD,32093,28081.375,4011.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
698,32,29,-8301226876992586691,7815090065455768648,0000000006,0500000125,0000000040,MB-1034,5,2186.625,10933.125,0000000006,2018-07-26,0000000006,2018-07-29,K4,2018-07-31,0100000028,EMEA,USD,32093,28081.375,4011.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
699,22,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000010,EB-1137,8,6912.500,55300.000,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
700,42,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000020,RO-1003,10,630.875,6308.750,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
701,3,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000030,BX-1013,5,392.875,1964.375,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
702,34,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000040,RC-1052,10,3499.125,34991.250,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
703,22,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000050,EB-1137,8,6912.500,55300.000,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
704,16,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000060,EB-1131,8,1312.500,10500.000,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
705,26,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000070,HB-1174,2,331.625,663.250,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
706,1,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000080,BX-1011,9,217.875,1960.875,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
707,3,7,8197783493347613055,-5977218732556268405,0000000003,0500000126,0000000090,BX-1013,7,392.875,2750.125,0000000003,2018-07-27,0000000003,2018-07-28,K4,2018-07-31,0100000006,EMEA,USD,193987,169738.625,24248.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
708,15,24,8197783493347613055,7815090065455768648,0000000004,0500000127,0000000010,DB-1083,5,1049.125,5245.625,0000000004,2018-07-27,0000000004,2018-07-29,K4,2018-07-31,0100000023,APJ,USD,51985,45486.875,6498.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
709,35,24,8197783493347613055,7815090065455768648,0000000004,0500000127,0000000020,RC-1053,10,4024.125,40241.250,0000000004,2018-07-27,0000000004,2018-07-29,K4,2018-07-31,0100000023,APJ,USD,51985,45486.875,6498.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
710,12,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000010,CC-1023,2,1190.875,2381.750,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
711,15,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000020,DB-1083,8,1049.125,8393.000,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
712,13,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000030,DB-1081,8,1311.625,10493.000,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
713,14,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000040,DB-1082,1,1093.750,1093.750,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
714,10,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000050,CC-1021,1,1001.000,1001.000,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
715,4,33,8197783493347613055,-5977218732556268405,0000000001,0500000128,0000000060,BX-1014,3,699.125,2097.375,0000000001,2018-07-27,0000000001,2018-07-28,K4,2018-07-31,0100000032,AMER,USD,29097,25459.875,3637.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
716,7,6,4680053700776868917,9140754379356295271,0000000003,0500000129,0000000010,CB-1161,10,349.125,3491.250,0000000003,2018-07-30,0000000003,2018-08-01,K4,2018-07-31,0100000005,EMEA,USD,109947,96203.625,13743.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
717,35,6,4680053700776868917,9140754379356295271,0000000003,0500000129,0000000020,RC-1053,6,4024.125,24144.750,0000000003,2018-07-30,0000000003,2018-08-01,K4,2018-07-31,0100000005,EMEA,USD,109947,96203.625,13743.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
718,10,6,4680053700776868917,9140754379356295271,0000000003,0500000129,0000000030,CC-1021,6,1001.000,6006.000,0000000003,2018-07-30,0000000003,2018-08-01,K4,2018-07-31,0100000005,EMEA,USD,109947,96203.625,13743.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
719,7,6,4680053700776868917,9140754379356295271,0000000003,0500000129,0000000040,CB-1161,1,349.125,349.125,0000000003,2018-07-30,0000000003,2018-08-01,K4,2018-07-31,0100000005,EMEA,USD,109947,96203.625,13743.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
720,22,6,4680053700776868917,9140754379356295271,0000000003,0500000129,0000000050,EB-1137,9,6912.500,62212.500,0000000003,2018-07-30,0000000003,2018-08-01,K4,2018-07-31,0100000005,EMEA,USD,109947,96203.625,13743.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
721,16,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000010,EB-1131,4,1312.500,5250.000,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
722,31,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000020,MB-1033,2,3499.125,6998.250,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
723,37,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000030,RC-1055,2,1749.125,3498.250,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
724,32,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000040,MB-1034,5,2186.625,10933.125,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
725,28,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000050,HB-1176,3,1049.125,3147.375,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
726,21,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000060,EB-1136,8,4375.000,35000.000,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
727,2,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000070,BX-1012,6,349.125,2094.750,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
728,9,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000080,CB-1163,8,252.000,2016.000,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
729,31,39,-358522444207199348,-5657381148995824681,0000000006,0500000130,0000000090,MB-1033,8,3499.125,27993.000,0000000006,2018-08-02,0000000006,2018-08-05,K4,2018-08-31,0100000038,EMEA,USD,110778,96930.750,13847.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
730,13,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000010,DB-1081,9,1311.625,11804.625,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
731,29,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000020,MB-1031,2,567.875,1135.750,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
732,36,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000030,RC-1054,9,4811.625,43304.625,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
733,9,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000040,CB-1163,6,252.000,1512.000,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
734,26,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000050,HB-1174,4,331.625,1326.500,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
735,40,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000060,RO-1001,7,459.375,3215.625,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
736,17,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000070,EB-1132,5,1662.500,8312.500,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
737,16,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000080,EB-1131,2,1312.500,2625.000,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
738,5,2,-475172957132544249,3951900066936545644,0000000010,0500000131,0000000090,BX-1015,10,261.625,2616.250,0000000010,2018-08-05,0000000010,2018-08-10,K4,2018-08-31,0100000001,AMER,USD,86689,75852.875,10836.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
739,13,30,8776876142482384848,-765039375454815554,0000000008,0500000132,0000000010,DB-1081,5,1311.625,6558.125,0000000008,2018-08-08,0000000008,2018-08-09,K4,2018-08-31,0100000029,EMEA,USD,17493,15306.375,2186.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
740,39,30,8776876142482384848,-765039375454815554,0000000008,0500000132,0000000020,RC-1057,2,4374.125,8748.250,0000000008,2018-08-08,0000000008,2018-08-09,K4,2018-08-31,0100000029,EMEA,USD,17493,15306.375,2186.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
741,15,17,-5236811515828580501,-125968537166439927,0000000005,0500000133,0000000010,DB-1083,2,1049.125,2098.250,0000000005,2018-08-11,0000000005,2018-08-15,K4,2018-08-31,0100000016,APJ,USD,6003,5252.625,750.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
742,42,17,-5236811515828580501,-125968537166439927,0000000005,0500000133,0000000020,RO-1003,5,630.875,3154.375,0000000005,2018-08-11,0000000005,2018-08-15,K4,2018-08-31,0100000016,APJ,USD,6003,5252.625,750.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
743,13,25,-7118637522990459650,-3343850025595701498,0000000005,0500000134,0000000010,DB-1081,2,1311.625,2623.250,0000000005,2018-08-14,0000000005,2018-08-16,K4,2018-08-31,0100000024,APJ,USD,33409,29232.875,4176.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
744,21,25,-7118637522990459650,-3343850025595701498,0000000005,0500000134,0000000020,EB-1136,4,4375.000,17500.000,0000000005,2018-08-14,0000000005,2018-08-16,K4,2018-08-31,0100000024,APJ,USD,33409,29232.875,4176.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
745,12,25,-7118637522990459650,-3343850025595701498,0000000005,0500000134,0000000030,CC-1023,6,1190.875,7145.250,0000000005,2018-08-14,0000000005,2018-08-16,K4,2018-08-31,0100000024,APJ,USD,33409,29232.875,4176.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
746,3,25,-7118637522990459650,-3343850025595701498,0000000005,0500000134,0000000040,BX-1013,5,392.875,1964.375,0000000005,2018-08-14,0000000005,2018-08-16,K4,2018-08-31,0100000024,APJ,USD,33409,29232.875,4176.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
747,22,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000010,EB-1137,9,6912.500,62212.500,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
748,33,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000020,RC-1051,9,2186.625,19679.625,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
749,37,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000030,RC-1055,4,1749.125,6996.500,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
750,35,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000040,RC-1053,1,4024.125,4024.125,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
751,25,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000050,HB-1173,7,567.875,3975.125,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
752,15,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000060,DB-1083,6,1049.125,6294.750,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
753,30,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000070,MB-1032,3,1136.625,3409.875,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
754,40,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000080,RO-1001,3,459.375,1378.125,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
755,31,21,-5000282351821612015,6934871754987482701,0000000004,0500000135,0000000090,MB-1033,2,3499.125,6998.250,0000000004,2018-08-17,0000000004,2018-08-20,K4,2018-08-31,0100000020,APJ,USD,131393,114968.875,16424.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
